ID,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
89202,30.65,25.09,3.74,11.74,225.99
89203,30.65,25.09,3.74,11.74,225.99
89204,30.65,25.09,3.74,11.74,225.99
89205,30.65,25.09,3.74,11.74,225.99
89206,30.65,25.09,3.74,11.74,225.99
89207,30.65,25.09,3.74,11.74,225.99
89208,30.65,25.09,3.74,11.74,225.99
89209,30.65,25.09,3.74,11.74,225.99
89210,30.65,25.09,3.74,11.74,225.99
89211,30.65,25.09,3.74,11.74,225.99
89212,30.65,25.09,3.74,11.74,225.99
89213,30.65,25.09,3.74,11.74,225.99
89214,30.65,25.09,3.74,11.74,225.99
89215,30.65,25.09,3.74,11.74,225.99
89216,30.65,25.09,3.74,11.74,225.99
89217,30.65,25.09,3.74,11.74,225.99
89218,30.65,25.09,3.74,11.74,225.99
89219,30.65,25.09,3.74,11.74,225.99
89220,30.65,25.09,3.74,11.74,225.99
89221,30.65,25.09,3.74,11.74,225.99
89222,30.65,25.09,3.74,11.74,225.99
89223,30.65,25.09,3.74,11.74,225.99
89224,30.65,25.09,3.74,11.74,225.99
89225,30.65,25.09,3.74,11.74,225.99
89226,30.65,25.09,3.74,11.74,225.99
89227,30.65,25.09,3.74,11.74,225.99
89228,30.65,25.09,3.74,11.74,225.99
89229,30.65,25.09,3.74,11.74,225.99
89230,30.65,25.09,3.74,11.74,225.99
89231,30.65,25.09,3.74,11.74,225.99
89232,30.65,25.09,3.74,11.74,225.99
89233,30.65,25.09,3.74,11.74,225.99
89234,30.65,25.09,3.74,11.74,225.99
89235,30.65,25.09,3.74,11.74,225.99
89236,30.65,25.09,3.74,11.74,225.99
89237,30.65,25.09,3.74,11.74,225.99
89238,30.65,25.09,3.74,11.74,225.99
89239,30.65,25.09,3.74,11.74,225.99
89240,30.65,25.09,3.74,11.74,225.99
89241,30.65,25.09,3.74,11.74,225.99
89242,30.65,25.09,3.74,11.74,225.99
89243,30.65,25.09,3.74,11.74,225.99
89244,30.65,25.09,3.74,11.74,225.99
89245,30.65,25.09,3.74,11.74,225.99
89246,30.65,25.09,3.74,11.74,225.99
89247,30.65,25.09,3.74,11.74,225.99
89248,30.65,25.09,3.74,11.74,225.99
89249,30.65,25.09,3.74,11.74,225.99
89250,30.65,25.09,3.74,11.74,225.99
89251,30.65,25.09,3.74,11.74,225.99
89252,30.65,25.09,3.74,11.74,225.99
89253,30.65,25.09,3.74,11.74,225.99
89254,30.65,25.09,3.74,11.74,225.99
89255,30.65,25.09,3.74,11.74,225.99
89256,30.65,25.09,3.74,11.74,225.99
89257,30.65,25.09,3.74,11.74,225.99
89258,30.65,25.09,3.74,11.74,225.99
89259,30.65,25.09,3.74,11.74,225.99
89260,30.65,25.09,3.74,11.74,225.99
89261,30.65,25.09,3.74,11.74,225.99
89262,30.65,25.09,3.74,11.74,225.99
89263,30.65,25.09,3.74,11.74,225.99
89264,30.65,25.09,3.74,11.74,225.99
89265,30.65,25.09,3.74,11.74,225.99
89266,30.65,25.09,3.74,11.74,225.99
89267,30.65,25.09,3.74,11.74,225.99
89268,30.65,25.09,3.74,11.74,225.99
89269,30.65,25.09,3.74,11.74,225.99
89270,30.65,25.09,3.74,11.74,225.99
89271,30.65,25.09,3.74,11.74,225.99
89272,30.65,25.09,3.74,11.74,225.99
89273,30.65,25.09,3.74,11.74,225.99
89274,30.65,25.09,3.74,11.74,225.99
89275,30.65,25.09,3.74,11.74,225.99
89276,30.65,25.09,3.74,11.74,225.99
89277,30.65,25.09,3.74,11.74,225.99
89278,30.65,25.09,3.74,11.74,225.99
89279,30.65,25.09,3.74,11.74,225.99
89280,30.65,25.09,3.74,11.74,225.99
89281,30.65,25.09,3.74,11.74,225.99
89282,30.65,25.09,3.74,11.74,225.99
89283,30.65,25.09,3.74,11.74,225.99
89284,30.65,25.09,3.74,11.74,225.99
89285,30.65,25.09,3.74,11.74,225.99
89286,30.65,25.09,3.74,11.74,225.99
89287,30.65,25.09,3.74,11.74,225.99
89288,30.65,25.09,3.74,11.74,225.99
89289,30.65,25.09,3.74,11.74,225.99
89290,30.65,25.09,3.74,11.74,225.99
89291,30.65,25.09,3.74,11.74,225.99
89292,30.65,25.09,3.74,11.74,225.99
89293,30.65,25.09,3.74,11.74,225.99
89294,30.65,25.09,3.74,11.74,225.99
89295,30.65,25.09,3.74,11.74,225.99
89296,30.65,25.09,3.74,11.74,225.99
89297,30.65,25.09,3.74,11.74,225.99
89298,30.65,25.09,3.74,11.74,225.99
89299,30.65,25.09,3.74,11.74,225.99
89300,30.65,25.09,3.74,11.74,225.99
89301,30.65,25.09,3.74,11.74,225.99
89302,30.65,25.09,3.74,11.74,225.99
89303,30.65,25.09,3.74,11.74,225.99
89304,30.65,25.09,3.74,11.74,225.99
89305,30.65,25.09,3.74,11.74,225.99
89306,30.65,25.09,3.74,11.74,225.99
89307,30.65,25.09,3.74,11.74,225.99
89308,30.65,25.09,3.74,11.74,225.99
89309,30.65,25.09,3.74,11.74,225.99
89310,30.65,25.09,3.74,11.74,225.99
89311,30.65,25.09,3.74,11.74,225.99
89312,30.65,25.09,3.74,11.74,225.99
89313,30.65,25.09,3.74,11.74,225.99
89314,30.65,25.09,3.74,11.74,225.99
89315,30.65,25.09,3.74,11.74,225.99
89316,30.65,25.09,3.74,11.74,225.99
89317,30.65,25.09,3.74,11.74,225.99
89318,30.65,25.09,3.74,11.74,225.99
89319,30.65,25.09,3.74,11.74,225.99
89320,30.65,25.09,3.74,11.74,225.99
89321,30.65,25.09,3.74,11.74,225.99
89322,30.65,25.09,3.74,11.74,225.99
89323,30.65,25.09,3.74,11.74,225.99
89324,30.65,25.09,3.74,11.74,225.99
89325,30.65,25.09,3.74,11.74,225.99
89326,30.65,25.09,3.74,11.74,225.99
89327,30.65,25.09,3.74,11.74,225.99
89328,30.65,25.09,3.74,11.74,225.99
89329,30.65,25.09,3.74,11.74,225.99
89330,30.65,25.09,3.74,11.74,225.99
89331,30.65,25.09,3.74,11.74,225.99
89332,30.65,25.09,3.74,11.74,225.99
89333,30.65,25.09,3.74,11.74,225.99
89334,30.65,25.09,3.74,11.74,225.99
89335,30.65,25.09,3.74,11.74,225.99
89336,30.65,25.09,3.74,11.74,225.99
89337,30.65,25.09,3.74,11.74,225.99
89338,30.65,25.09,3.74,11.74,225.99
89339,30.65,25.09,3.74,11.74,225.99
89340,30.65,25.09,3.74,11.74,225.99
89341,30.65,25.09,3.74,11.74,225.99
89342,30.65,25.09,3.74,11.74,225.99
89343,30.65,25.09,3.74,11.74,225.99
89344,30.65,25.09,3.74,11.74,225.99
89345,30.65,25.09,3.74,11.74,225.99
89346,30.65,25.09,3.74,11.74,225.99
89347,30.65,25.09,3.74,11.74,225.99
89348,30.65,25.09,3.74,11.74,225.99
89349,30.65,25.09,3.74,11.74,225.99
89350,30.65,25.09,3.74,11.74,225.99
89351,30.65,25.09,3.74,11.74,225.99
89352,30.65,25.09,3.74,11.74,225.99
89353,30.65,25.09,3.74,11.74,225.99
89354,30.65,25.09,3.74,11.74,225.99
89355,30.65,25.09,3.74,11.74,225.99
89356,30.65,25.09,3.74,11.74,225.99
89357,30.65,25.09,3.74,11.74,225.99
89358,30.65,25.09,3.74,11.74,225.99
89359,30.65,25.09,3.74,11.74,225.99
89360,30.65,25.09,3.74,11.74,225.99
89361,30.65,25.09,3.74,11.74,225.99
89362,30.65,25.09,3.74,11.74,225.99
89363,30.65,25.09,3.74,11.74,225.99
89364,30.65,25.09,3.74,11.74,225.99
89365,30.65,25.09,3.74,11.74,225.99
89366,30.65,25.09,3.74,11.74,225.99
89367,30.65,25.09,3.74,11.74,225.99
89368,30.65,25.09,3.74,11.74,225.99
89369,30.65,25.09,3.74,11.74,225.99
89370,30.65,25.09,3.74,11.74,225.99
89371,30.65,25.09,3.74,11.74,225.99
89372,30.65,25.09,3.74,11.74,225.99
89373,30.65,25.09,3.74,11.74,225.99
89374,30.65,25.09,3.74,11.74,225.99
89375,30.65,25.09,3.74,11.74,225.99
89376,30.65,25.09,3.74,11.74,225.99
89377,30.65,25.09,3.74,11.74,225.99
89378,30.65,25.09,3.74,11.74,225.99
89379,30.65,25.09,3.74,11.74,225.99
89380,30.65,25.09,3.74,11.74,225.99
89381,30.65,25.09,3.74,11.74,225.99
89382,30.65,25.09,3.74,11.74,225.99
89383,30.65,25.09,3.74,11.74,225.99
89384,30.65,25.09,3.74,11.74,225.99
89385,30.65,25.09,3.74,11.74,225.99
89386,30.65,25.09,3.74,11.74,225.99
89387,30.65,25.09,3.74,11.74,225.99
89388,30.65,25.09,3.74,11.74,225.99
89389,30.65,25.09,3.74,11.74,225.99
89390,30.65,25.09,3.74,11.74,225.99
89391,30.65,25.09,3.74,11.74,225.99
89392,30.65,25.09,3.74,11.74,225.99
89393,30.65,25.09,3.74,11.74,225.99
89394,30.65,25.09,3.74,11.74,225.99
89395,30.65,25.09,3.74,11.74,225.99
89396,30.65,25.09,3.74,11.74,225.99
89397,30.65,25.09,3.74,11.74,225.99
89398,30.65,25.09,3.74,11.74,225.99
89399,30.65,25.09,3.74,11.74,225.99
89400,30.65,25.09,3.74,11.74,225.99
89401,30.65,25.09,3.74,11.74,225.99
89402,30.65,25.09,3.74,11.74,225.99
89403,30.65,25.09,3.74,11.74,225.99
89404,30.65,25.09,3.74,11.74,225.99
89405,30.65,25.09,3.74,11.74,225.99
89406,30.65,25.09,3.74,11.74,225.99
89407,30.65,25.09,3.74,11.74,225.99
89408,30.65,25.09,3.74,11.74,225.99
89409,30.65,25.09,3.74,11.74,225.99
89410,30.65,25.09,3.74,11.74,225.99
89411,30.65,25.09,3.74,11.74,225.99
89412,30.65,25.09,3.74,11.74,225.99
89413,30.65,25.09,3.74,11.74,225.99
89414,30.65,25.09,3.74,11.74,225.99
89415,30.65,25.09,3.74,11.74,225.99
89416,30.65,25.09,3.74,11.74,225.99
89417,30.65,25.09,3.74,11.74,225.99
89418,30.65,25.09,3.74,11.74,225.99
89419,30.65,25.09,3.74,11.74,225.99
89420,30.65,25.09,3.74,11.74,225.99
89421,30.65,25.09,3.74,11.74,225.99
89422,30.65,25.09,3.74,11.74,225.99
89423,30.65,25.09,3.74,11.74,225.99
89424,30.65,25.09,3.74,11.74,225.99
89425,30.65,25.09,3.74,11.74,225.99
89426,30.65,25.09,3.74,11.74,225.99
89427,30.65,25.09,3.74,11.74,225.99
89428,30.65,25.09,3.74,11.74,225.99
89429,30.65,25.09,3.74,11.74,225.99
89430,30.65,25.09,3.74,11.74,225.99
89431,30.65,25.09,3.74,11.74,225.99
89432,30.65,25.09,3.74,11.74,225.99
89433,30.65,25.09,3.74,11.74,225.99
89434,30.65,25.09,3.74,11.74,225.99
89435,30.65,25.09,3.74,11.74,225.99
89436,30.65,25.09,3.74,11.74,225.99
89437,30.65,25.09,3.74,11.74,225.99
89438,30.65,25.09,3.74,11.74,225.99
89439,30.65,25.09,3.74,11.74,225.99
89440,30.65,25.09,3.74,11.74,225.99
89441,30.65,25.09,3.74,11.74,225.99
89442,30.65,25.09,3.74,11.74,225.99
89443,30.65,25.09,3.74,11.74,225.99
89444,30.65,25.09,3.74,11.74,225.99
89445,30.65,25.09,3.74,11.74,225.99
89446,30.65,25.09,3.74,11.74,225.99
89447,30.65,25.09,3.74,11.74,225.99
89448,30.65,25.09,3.74,11.74,225.99
89449,30.65,25.09,3.74,11.74,225.99
89450,30.65,25.09,3.74,11.74,225.99
89451,30.65,25.09,3.74,11.74,225.99
89452,30.65,25.09,3.74,11.74,225.99
89453,30.65,25.09,3.74,11.74,225.99
89454,30.65,25.09,3.74,11.74,225.99
89455,30.65,25.09,3.74,11.74,225.99
89456,30.65,25.09,3.74,11.74,225.99
89457,30.65,25.09,3.74,11.74,225.99
89458,30.65,25.09,3.74,11.74,225.99
89459,30.65,25.09,3.74,11.74,225.99
89460,30.65,25.09,3.74,11.74,225.99
89461,30.65,25.09,3.74,11.74,225.99
89462,30.65,25.09,3.74,11.74,225.99
89463,30.65,25.09,3.74,11.74,225.99
89464,30.65,25.09,3.74,11.74,225.99
89465,30.65,25.09,3.74,11.74,225.99
89466,30.65,25.09,3.74,11.74,225.99
89467,30.65,25.09,3.74,11.74,225.99
89468,30.65,25.09,3.74,11.74,225.99
89469,30.65,25.09,3.74,11.74,225.99
89470,30.65,25.09,3.74,11.74,225.99
89471,30.65,25.09,3.74,11.74,225.99
89472,30.65,25.09,3.74,11.74,225.99
89473,30.65,25.09,3.74,11.74,225.99
89474,30.65,25.09,3.74,11.74,225.99
89475,30.65,25.09,3.74,11.74,225.99
89476,30.65,25.09,3.74,11.74,225.99
89477,30.65,25.09,3.74,11.74,225.99
89478,30.65,25.09,3.74,11.74,225.99
89479,30.65,25.09,3.74,11.74,225.99
89480,30.65,25.09,3.74,11.74,225.99
89481,30.65,25.09,3.74,11.74,225.99
89482,30.65,25.09,3.74,11.74,225.99
89483,30.65,25.09,3.74,11.74,225.99
89484,30.65,25.09,3.74,11.74,225.99
89485,30.65,25.09,3.74,11.74,225.99
89486,30.65,25.09,3.74,11.74,225.99
89487,30.65,25.09,3.74,11.74,225.99
89488,30.65,25.09,3.74,11.74,225.99
89489,30.65,25.09,3.74,11.74,225.99
89490,30.65,25.09,3.74,11.74,225.99
